Reads	Bases	FileName	Process
2404670	363105170	W117_D1_qc_decon_pe.2.fastq	decon
175174	26451274	W117_D1_qc_decon_se.fastq	decon
1302140	196623140	W117_D5_qc_decon_pe.1.fastq	decon
1302140	196623140	W117_D5_qc_decon_pe.2.fastq	decon
112340	16963340	W117_D5_qc_decon_se.fastq	decon
962455	145330705	W118_D1_qc_decon_pe.1.fastq	decon
962455	145330705	W118_D1_qc_decon_pe.2.fastq	decon
38085	5750835	W118_D1_qc_decon_se.fastq	decon
20534	3100634	W118_D1_Virome_qc_decon_pe.1.fastq	decon
20534	3100634	W118_D1_Virome_qc_decon_pe.2.fastq	decon
789	119139	W118_D1_Virome_qc_decon_se.fastq	decon
2520551	380603201	W119_D1_qc_decon_pe.1.fastq	decon
2520551	380603201	W119_D1_qc_decon_pe.2.fastq	decon
92508	13968708	W119_D1_qc_decon_se.fastq	decon
512784	77430384	W119_D1_Virome_qc_decon_pe.1.fastq	decon
512784	77430384	W119_D1_Virome_qc_decon_pe.2.fastq	decon
13662	2062962	W119_D1_Virome_qc_decon_se.fastq	decon
907061	136966211	W11_D1_qc_decon_pe.1.fastq	decon
907061	136966211	W11_D1_qc_decon_pe.2.fastq	decon
82510	12459010	W11_D1_qc_decon_se.fastq	decon
1016975	153563225	W11_D5_qc_decon_pe.1.fastq	decon
1016975	153563225	W11_D5_qc_decon_pe.2.fastq	decon
71882	10854182	W11_D5_qc_decon_se.fastq	decon
1311892	198095692	W127_D5_qc_decon_pe.1.fastq	decon
1311892	198095692	W127_D5_qc_decon_pe.2.fastq	decon
106886	16139786	W127_D5_qc_decon_se.fastq	decon
1534979	231781829	W128_D5_qc_decon_pe.1.fastq	decon
1534979	231781829	W128_D5_qc_decon_pe.2.fastq	decon
134653	20332603	W128_D5_qc_decon_se.fastq	decon
1574548	237756748	W129_D5_qc_decon_pe.1.fastq	decon
1574548	237756748	W129_D5_qc_decon_pe.2.fastq	decon
133162	20107462	W129_D5_qc_decon_se.fastq	decon
1237787	186905837	W12_D1_qc_decon_pe.1.fastq	decon
1237787	186905837	W12_D1_qc_decon_pe.2.fastq	decon
112728	17021928	W12_D1_qc_decon_se.fastq	decon
1167189	176245539	W12_D5_qc_decon_pe.1.fastq	decon
1167189	176245539	W12_D5_qc_decon_pe.2.fastq	decon
83186	12561086	W12_D5_qc_decon_se.fastq	decon
1313402	198323702	W133_D5_qc_decon_pe.1.fastq	decon
1313402	198323702	W133_D5_qc_decon_pe.2.fastq	decon
107891	16291541	W133_D5_qc_decon_se.fastq	decon
1588459	239857309	W135_D5_qc_decon_pe.1.fastq	decon
1588459	239857309	W135_D5_qc_decon_pe.2.fastq	decon
99309	14995659	W135_D5_qc_decon_se.fastq	decon
1418765	214233515	W137_D5_qc_decon_pe.1.fastq	decon
1418765	214233515	W137_D5_qc_decon_pe.2.fastq	decon
88897	13423447	W137_D5_qc_decon_se.fastq	decon
762139	115082989	W138_D5_qc_decon_pe.1.fastq	decon
762139	115082989	W138_D5_qc_decon_pe.2.fastq	decon
49641	7495791	W138_D5_qc_decon_se.fastq	decon
1746746	263758646	W139_D1_qc_decon_pe.1.fastq	decon
1746746	263758646	W139_D1_qc_decon_pe.2.fastq	decon
81704	12337304	W139_D1_qc_decon_se.fastq	decon
862474	130233574	W139_D1_Virome_qc_decon_pe.1.fastq	decon
862474	130233574	W139_D1_Virome_qc_decon_pe.2.fastq	decon
30831	4655481	W139_D1_Virome_qc_decon_se.fastq	decon
1061508	160287708	W139_D5_Hoffman_qc_decon_pe.1.fastq	decon
1061508	160287708	W139_D5_Hoffman_qc_decon_pe.2.fastq	decon
58108	8774308	W139_D5_Hoffman_qc_decon_se.fastq	decon
1104750	166817250	W139_D5_qc_decon_pe.1.fastq	decon
1104750	166817250	W139_D5_qc_decon_pe.2.fastq	decon
80079	12091929	W139_D5_qc_decon_se.fastq	decon
110780	16727780	W139_D5_Virome_qc_decon_pe.1.fastq	decon
110780	16727780	W139_D5_Virome_qc_decon_pe.2.fastq	decon
3205	483955	W139_D5_Virome_qc_decon_se.fastq	decon
1701431	256916081	W13_D1_qc_decon_pe.1.fastq	decon
1701431	256916081	W13_D1_qc_decon_pe.2.fastq	decon
164130	24783630	W13_D1_qc_decon_se.fastq	decon
1865546	281697446	W13_D5_qc_decon_pe.1.fastq	decon
1865546	281697446	W13_D5_qc_decon_pe.2.fastq	decon
167379	25274229	W13_D5_qc_decon_se.fastq	decon
2082982	314530282	W140_D1_qc_decon_pe.1.fastq	decon
2082982	314530282	W140_D1_qc_decon_pe.2.fastq	decon
124300	18769300	W140_D1_qc_decon_se.fastq	decon
873221	131856371	W140_D1_Virome_qc_decon_pe.1.fastq	decon
873221	131856371	W140_D1_Virome_qc_decon_pe.2.fastq	decon
29495	4453745	W140_D1_Virome_qc_decon_se.fastq	decon
1625113	245392063	W140_D5_Hoffman_qc_decon_pe.1.fastq	decon
1625113	245392063	W140_D5_Hoffman_qc_decon_pe.2.fastq	decon
94905	14330655	W140_D5_Hoffman_qc_decon_se.fastq	decon
1121350	169323850	W140_D5_qc_decon_pe.1.fastq	decon
1121350	169323850	W140_D5_qc_decon_pe.2.fastq	decon
80864	12210464	W140_D5_qc_decon_se.fastq	decon
70191	10598841	W140_D5_Virome_qc_decon_pe.1.fastq	decon
70191	10598841	W140_D5_Virome_qc_decon_pe.2.fastq	decon
2321	350471	W140_D5_Virome_qc_decon_se.fastq	decon
1234928	186474128	W141_D1_Hoffman_qc_decon_pe.1.fastq	decon
1234928	186474128	W141_D1_Hoffman_qc_decon_pe.2.fastq	decon
106821	16129971	W141_D1_Hoffman_qc_decon_se.fastq	decon
2608795	393928045	W141_D1_qc_decon_pe.1.fastq	decon
2608795	393928045	W141_D1_qc_decon_pe.2.fastq	decon
247175	37323425	W141_D1_qc_decon_se.fastq	decon
3921	592071	W141_D1_Virome_qc_decon_pe.1.fastq	decon
3921	592071	W141_D1_Virome_qc_decon_pe.2.fastq	decon
432	65232	W141_D1_Virome_qc_decon_se.fastq	decon
1818550	274601050	W141_D5_Hoffman_qc_decon_pe.1.fastq	decon
1818550	274601050	W141_D5_Hoffman_qc_decon_pe.2.fastq	decon
112116	16929516	W141_D5_Hoffman_qc_decon_se.fastq	decon
1268375	191524625	W141_D5_qc_decon_pe.1.fastq	decon
1268375	191524625	W141_D5_qc_decon_pe.2.fastq	decon
76161	11500311	W141_D5_qc_decon_se.fastq	decon
244263	36883713	W141_D5_Virome_qc_decon_pe.1.fastq	decon
244263	36883713	W141_D5_Virome_qc_decon_pe.2.fastq	decon
6248	943448	W141_D5_Virome_qc_decon_se.fastq	decon
380103	57395553	W142_D1_Hoffman_qc_decon_pe.1.fastq	decon
380103	57395553	W142_D1_Hoffman_qc_decon_pe.2.fastq	decon
26584	4014184	W142_D1_Hoffman_qc_decon_se.fastq	decon
1316715	198823965	W142_D1_qc_decon_pe.1.fastq	decon
1316715	198823965	W142_D1_qc_decon_pe.2.fastq	decon
99512	15026312	W142_D1_qc_decon_se.fastq	decon
823241	124309391	W142_D1_Virome_qc_decon_pe.1.fastq	decon
823241	124309391	W142_D1_Virome_qc_decon_pe.2.fastq	decon
25988	3924188	W142_D1_Virome_qc_decon_se.fastq	decon
2266850	342294350	W142_D5_Hoffman_qc_decon_pe.1.fastq	decon
2266850	342294350	W142_D5_Hoffman_qc_decon_pe.2.fastq	decon
135208	20416408	W142_D5_Hoffman_qc_decon_se.fastq	decon
768845	116095595	W142_D5_qc_decon_pe.1.fastq	decon
768845	116095595	W142_D5_qc_decon_pe.2.fastq	decon
58600	8848600	W142_D5_qc_decon_se.fastq	decon
4291	647941	W142_D5_Virome_qc_decon_pe.1.fastq	decon
4291	647941	W142_D5_Virome_qc_decon_pe.2.fastq	decon
414	62514	W142_D5_Virome_qc_decon_se.fastq	decon
908326	137157226	W143_D1_Hoffman_qc_decon_pe.1.fastq	decon
908326	137157226	W143_D1_Hoffman_qc_decon_pe.2.fastq	decon
77216	11659616	W143_D1_Hoffman_qc_decon_se.fastq	decon
852948	128795148	W143_D1_qc_decon_pe.1.fastq	decon
852948	128795148	W143_D1_qc_decon_pe.2.fastq	decon
67715	10224965	W143_D1_qc_decon_se.fastq	decon
484437	73149987	W143_D1_Virome_qc_decon_pe.1.fastq	decon
484437	73149987	W143_D1_Virome_qc_decon_pe.2.fastq	decon
27279	4119129	W143_D1_Virome_qc_decon_se.fastq	decon
940656	142039056	W143_D5_Hoffman_qc_decon_pe.1.fastq	decon
940656	142039056	W143_D5_Hoffman_qc_decon_pe.2.fastq	decon
44624	6738224	W143_D5_Hoffman_qc_decon_se.fastq	decon
1456994	220006094	W143_D5_qc_decon_pe.1.fastq	decon
1456994	220006094	W143_D5_qc_decon_pe.2.fastq	decon
106617	16099167	W143_D5_qc_decon_se.fastq	decon
7917	1195467	W143_D5_Virome_qc_decon_pe.1.fastq	decon
7917	1195467	W143_D5_Virome_qc_decon_pe.2.fastq	decon
445	67195	W143_D5_Virome_qc_decon_se.fastq	decon
334741	50545891	W144_D1_Hoffman_qc_decon_pe.1.fastq	decon
334741	50545891	W144_D1_Hoffman_qc_decon_pe.2.fastq	decon
23180	3500180	W144_D1_Hoffman_qc_decon_se.fastq	decon
813985	122911735	W144_D1_qc_decon_pe.1.fastq	decon
813985	122911735	W144_D1_qc_decon_pe.2.fastq	decon
42776	6459176	W144_D1_qc_decon_se.fastq	decon
762858	115191558	W144_D1_Virome_qc_decon_pe.1.fastq	decon
762858	115191558	W144_D1_Virome_qc_decon_pe.2.fastq	decon
21861	3301011	W144_D1_Virome_qc_decon_se.fastq	decon
1803418	272316118	W144_D5_Hoffman_qc_decon_pe.1.fastq	decon
1803418	272316118	W144_D5_Hoffman_qc_decon_pe.2.fastq	decon
99576	15035976	W144_D5_Hoffman_qc_decon_se.fastq	decon
1637752	247300552	W144_D5_qc_decon_pe.1.fastq	decon
1637752	247300552	W144_D5_qc_decon_pe.2.fastq	decon
94325	14243075	W144_D5_qc_decon_se.fastq	decon
106676	16108076	W144_D5_Virome_qc_decon_pe.1.fastq	decon
106676	16108076	W144_D5_Virome_qc_decon_pe.2.fastq	decon
3141	474291	W144_D5_Virome_qc_decon_se.fastq	decon
974886	147207786	W145_D1_Hoffman_qc_decon_pe.1.fastq	decon
974886	147207786	W145_D1_Hoffman_qc_decon_pe.2.fastq	decon
82565	12467315	W145_D1_Hoffman_qc_decon_se.fastq	decon
276236	41711636	W145_D1_qc_decon_pe.1.fastq	decon
276236	41711636	W145_D1_qc_decon_pe.2.fastq	decon
16505	2492255	W145_D1_qc_decon_se.fastq	decon
546832	82571632	W145_D1_Virome_qc_decon_pe.1.fastq	decon
546832	82571632	W145_D1_Virome_qc_decon_pe.2.fastq	decon
14395	2173645	W145_D1_Virome_qc_decon_se.fastq	decon
643263	97132713	W145_D5_Hoffman_qc_decon_pe.1.fastq	decon
643263	97132713	W145_D5_Hoffman_qc_decon_pe.2.fastq	decon
29378	4436078	W145_D5_Hoffman_qc_decon_se.fastq	decon
2563939	387154789	W145_D5_qc_decon_pe.1.fastq	decon
2563939	387154789	W145_D5_qc_decon_pe.2.fastq	decon
151115	22818365	W145_D5_qc_decon_se.fastq	decon
40736	6151136	W145_D5_Virome_qc_decon_pe.1.fastq	decon
40736	6151136	W145_D5_Virome_qc_decon_pe.2.fastq	decon
1077	162627	W145_D5_Virome_qc_decon_se.fastq	decon
819899	123804749	W146_D1_Hoffman_qc_decon_pe.1.fastq	decon
819899	123804749	W146_D1_Hoffman_qc_decon_pe.2.fastq	decon
70887	10703937	W146_D1_Hoffman_qc_decon_se.fastq	decon
1417951	214110601	W146_D1_qc_decon_pe.1.fastq	decon
1417951	214110601	W146_D1_qc_decon_pe.2.fastq	decon
110001	16610151	W146_D1_qc_decon_se.fastq	decon
255299	38550149	W146_D1_Virome_qc_decon_pe.1.fastq	decon
255299	38550149	W146_D1_Virome_qc_decon_pe.2.fastq	decon
6843	1033293	W146_D1_Virome_qc_decon_se.fastq	decon
984910	148721410	W146_D5_hoffman_qc_decon_pe.1.fastq	decon
984910	148721410	W146_D5_hoffman_qc_decon_pe.2.fastq	decon
64840	9790840	W146_D5_hoffman_qc_decon_se.fastq	decon
1956595	295445845	W146_D5_qc_decon_pe.1.fastq	decon
1956595	295445845	W146_D5_qc_decon_pe.2.fastq	decon
139880	21121880	W146_D5_qc_decon_se.fastq	decon
179076	27040476	W146_D5_Virome_qc_decon_pe.1.fastq	decon
179076	27040476	W146_D5_Virome_qc_decon_pe.2.fastq	decon
4924	743524	W146_D5_Virome_qc_decon_se.fastq	decon
699459	105618309	W147_D1_Hoffman_qc_decon_pe.1.fastq	decon
699459	105618309	W147_D1_Hoffman_qc_decon_pe.2.fastq	decon
43318	6541018	W147_D1_Hoffman_qc_decon_se.fastq	decon
2136596	322625996	W147_D1_qc_decon_pe.1.fastq	decon
2136596	322625996	W147_D1_qc_decon_pe.2.fastq	decon
124586	18812486	W147_D1_qc_decon_se.fastq	decon
1696	256096	W147_D1_Virome_qc_decon_pe.1.fastq	decon
1696	256096	W147_D1_Virome_qc_decon_pe.2.fastq	decon
170	25670	W147_D1_Virome_qc_decon_se.fastq	decon
2039522	307967822	W147_D5_Hoffman_qc_decon_pe.1.fastq	decon
2039522	307967822	W147_D5_Hoffman_qc_decon_pe.2.fastq	decon
124531	18804181	W147_D5_Hoffman_qc_decon_se.fastq	decon
433883	65516333	W147_D5_qc_decon_pe.1.fastq	decon
433883	65516333	W147_D5_qc_decon_pe.2.fastq	decon
11894	1795994	W147_D5_qc_decon_se.fastq	decon
601654	90849754	W147_D5_Virome_qc_decon_pe.1.fastq	decon
601654	90849754	W147_D5_Virome_qc_decon_pe.2.fastq	decon
15267	2305317	W147_D5_Virome_qc_decon_se.fastq	decon
657924	99346524	W148_D1_Hoffman_qc_decon_pe.1.fastq	decon
657924	99346524	W148_D1_Hoffman_qc_decon_pe.2.fastq	decon
40279	6082129	W148_D1_Hoffman_qc_decon_se.fastq	decon
1630096	246144496	W148_D1_qc_decon_pe.1.fastq	decon
1630096	246144496	W148_D1_qc_decon_pe.2.fastq	decon
105560	15939560	W148_D1_qc_decon_se.fastq	decon
486805	73507555	W148_D1_Virome_qc_decon_pe.1.fastq	decon
486805	73507555	W148_D1_Virome_qc_decon_pe.2.fastq	decon
14031	2118681	W148_D1_Virome_qc_decon_se.fastq	decon
1060412	160122212	W148_D5_Hoffman_qc_decon_pe.1.fastq	decon
1060412	160122212	W148_D5_Hoffman_qc_decon_pe.2.fastq	decon
61469	9281819	W148_D5_Hoffman_qc_decon_se.fastq	decon
1295156	195568556	W148_D5_qc_decon_pe.1.fastq	decon
1295156	195568556	W148_D5_qc_decon_pe.2.fastq	decon
87608	13228808	W148_D5_qc_decon_se.fastq	decon
41334	6241434	W148_D5_Virome_qc_decon_pe.1.fastq	decon
41334	6241434	W148_D5_Virome_qc_decon_pe.2.fastq	decon
1630	246130	W148_D5_Virome_qc_decon_se.fastq	decon
937460	141556460	W149_D1_Hoffman_qc_decon_pe.1.fastq	decon
937460	141556460	W149_D1_Hoffman_qc_decon_pe.2.fastq	decon
36992	5585792	W149_D1_Hoffman_qc_decon_se.fastq	decon
2852869	430783219	W149_D1_qc_decon_pe.1.fastq	decon
2852869	430783219	W149_D1_qc_decon_pe.2.fastq	decon
200312	30247112	W149_D1_qc_decon_se.fastq	decon
1597	241147	W149_D1_Virome_qc_decon_pe.1.fastq	decon
1597	241147	W149_D1_Virome_qc_decon_pe.2.fastq	decon
181	27331	W149_D1_Virome_qc_decon_se.fastq	decon
2490550	376073050	W149_D5_Hoffman_qc_decon_pe.1.fastq	decon
2490550	376073050	W149_D5_Hoffman_qc_decon_pe.2.fastq	decon
158625	23952375	W149_D5_Hoffman_qc_decon_se.fastq	decon
1342629	202736979	W149_D5_qc_decon_pe.1.fastq	decon
1342629	202736979	W149_D5_qc_decon_pe.2.fastq	decon
89341	13490491	W149_D5_qc_decon_se.fastq	decon
299548	45231748	W149_D5_Virome_qc_decon_pe.1.fastq	decon
299548	45231748	W149_D5_Virome_qc_decon_pe.2.fastq	decon
8160	1232160	W149_D5_Virome_qc_decon_se.fastq	decon
1246509	188222859	W14_D1_qc_decon_pe.1.fastq	decon
1246509	188222859	W14_D1_qc_decon_pe.2.fastq	decon
130151	19652801	W14_D1_qc_decon_se.fastq	decon
2310743	348922193	W14_D5_qc_decon_pe.1.fastq	decon
2310743	348922193	W14_D5_qc_decon_pe.2.fastq	decon
201375	30407625	W14_D5_qc_decon_se.fastq	decon
920288	138963488	W150_D1_Hoffman_qc_decon_pe.1.fastq	decon
920288	138963488	W150_D1_Hoffman_qc_decon_pe.2.fastq	decon
77937	11768487	W150_D1_Hoffman_qc_decon_se.fastq	decon
2560480	386632480	W150_D1_qc_decon_pe.1.fastq	decon
2560480	386632480	W150_D1_qc_decon_pe.2.fastq	decon
183404	27694004	W150_D1_qc_decon_se.fastq	decon
608121	91826271	W150_D1_Virome_qc_decon_pe.1.fastq	decon
608121	91826271	W150_D1_Virome_qc_decon_pe.2.fastq	decon
16926	2555826	W150_D1_Virome_qc_decon_se.fastq	decon
17884	2700484	W150_D5_Hoffman_qc_decon_pe.1.fastq	decon
17884	2700484	W150_D5_Hoffman_qc_decon_pe.2.fastq	decon
1046	157946	W150_D5_Hoffman_qc_decon_se.fastq	decon
1551696	234306096	W150_D5_qc_decon_pe.1.fastq	decon
1551696	234306096	W150_D5_qc_decon_pe.2.fastq	decon
93841	14169991	W150_D5_qc_decon_se.fastq	decon
299603	45240053	W150_D5_Virome_qc_decon_pe.1.fastq	decon
299603	45240053	W150_D5_Virome_qc_decon_pe.2.fastq	decon
8189	1236539	W150_D5_Virome_qc_decon_se.fastq	decon
1492284	225334884	W15_D1_qc_decon_pe.1.fastq	decon
1492284	225334884	W15_D1_qc_decon_pe.2.fastq	decon
146824	22170424	W15_D1_qc_decon_se.fastq	decon
1277370	192882870	W15_D5_qc_decon_pe.1.fastq	decon
1277370	192882870	W15_D5_qc_decon_pe.2.fastq	decon
126799	19146649	W15_D5_qc_decon_se.fastq	decon
1620216	244652616	W16_D1_qc_decon_pe.1.fastq	decon
1620216	244652616	W16_D1_qc_decon_pe.2.fastq	decon
164923	24903373	W16_D1_qc_decon_se.fastq	decon
1487605	224628355	W16_D5_qc_decon_pe.1.fastq	decon
1487605	224628355	W16_D5_qc_decon_pe.2.fastq	decon
135606	20476506	W16_D5_qc_decon_se.fastq	decon
1524457	230193007	W17_D1_qc_decon_pe.1.fastq	decon
1524457	230193007	W17_D1_qc_decon_pe.2.fastq	decon
157684	23810284	W17_D1_qc_decon_se.fastq	decon
1317861	198997011	W17_D5_qc_decon_pe.1.fastq	decon
1317861	198997011	W17_D5_qc_decon_pe.2.fastq	decon
132013	19933963	W17_D5_qc_decon_se.fastq	decon
900282	135942582	W18_D1_qc_decon_pe.1.fastq	decon
900282	135942582	W18_D1_qc_decon_pe.2.fastq	decon
92388	13950588	W18_D1_qc_decon_se.fastq	decon
1310166	197835066	W18_D5_qc_decon_pe.1.fastq	decon
1310166	197835066	W18_D5_qc_decon_pe.2.fastq	decon
137493	20761443	W18_D5_qc_decon_se.fastq	decon
1334896	201569296	W19_D1_qc_decon_pe.1.fastq	decon
1334896	201569296	W19_D1_qc_decon_pe.2.fastq	decon
137569	20772919	W19_D1_qc_decon_se.fastq	decon
697816	105370216	W1_D1_qc_decon_pe.1.fastq	decon
697816	105370216	W1_D1_qc_decon_pe.2.fastq	decon
53402	8063702	W1_D1_qc_decon_se.fastq	decon
1305611	197147261	W20_D1_qc_decon_pe.1.fastq	decon
1305611	197147261	W20_D1_qc_decon_pe.2.fastq	decon
134468	20304668	W20_D1_qc_decon_se.fastq	decon
1312472	198183272	W21_D1_qc_decon_pe.1.fastq	decon
1312472	198183272	W21_D1_qc_decon_pe.2.fastq	decon
119840	18095840	W21_D1_qc_decon_se.fastq	decon
1605330	242404830	W22_D1_qc_decon_pe.1.fastq	decon
1605330	242404830	W22_D1_qc_decon_pe.2.fastq	decon
153793	23222743	W22_D1_qc_decon_se.fastq	decon
1741207	262922257	W23_D1_qc_decon_pe.1.fastq	decon
1741207	262922257	W23_D1_qc_decon_pe.2.fastq	decon
158193	23887143	W23_D1_qc_decon_se.fastq	decon
2636335	398086585	W24_D1_qc_decon_pe.1.fastq	decon
2636335	398086585	W24_D1_qc_decon_pe.2.fastq	decon
240339	36291189	W24_D1_qc_decon_se.fastq	decon
1666921	251705071	W25_D1_qc_decon_pe.1.fastq	decon
1666921	251705071	W25_D1_qc_decon_pe.2.fastq	decon
160550	24243050	W25_D1_qc_decon_se.fastq	decon
1410622	213003922	W25_D5_qc_decon_pe.1.fastq	decon
1410622	213003922	W25_D5_qc_decon_pe.2.fastq	decon
146948	22189148	W25_D5_qc_decon_se.fastq	decon
1953306	294949206	W26_D1_qc_decon_pe.1.fastq	decon
1953306	294949206	W26_D1_qc_decon_pe.2.fastq	decon
206607	31197657	W26_D1_qc_decon_se.fastq	decon
1489961	224984111	W26_D5_qc_decon_pe.1.fastq	decon
1489961	224984111	W26_D5_qc_decon_pe.2.fastq	decon
152540	23033540	W26_D5_qc_decon_se.fastq	decon
2704086	408316986	W27_D1_qc_decon_pe.1.fastq	decon
2704086	408316986	W27_D1_qc_decon_pe.2.fastq	decon
305554	46138654	W27_D1_qc_decon_se.fastq	decon
1203731	181763381	W27_D5_qc_decon_pe.1.fastq	decon
1203731	181763381	W27_D5_qc_decon_pe.2.fastq	decon
117263	17706713	W27_D5_qc_decon_se.fastq	decon
1918777	289735327	W28_D1_qc_decon_pe.1.fastq	decon
1918777	289735327	W28_D1_qc_decon_pe.2.fastq	decon
157241	23743391	W28_D1_qc_decon_se.fastq	decon
1458184	220185784	W28_D5_qc_decon_pe.1.fastq	decon
1458184	220185784	W28_D5_qc_decon_pe.2.fastq	decon
102057	15410607	W28_D5_qc_decon_se.fastq	decon
2105896	317990296	W29_D1_qc_decon_pe.1.fastq	decon
2105896	317990296	W29_D1_qc_decon_pe.2.fastq	decon
188524	28467124	W29_D1_qc_decon_se.fastq	decon
1269989	191768339	W29_D5_qc_decon_pe.1.fastq	decon
1269989	191768339	W29_D5_qc_decon_pe.2.fastq	decon
104627	15798677	W29_D5_qc_decon_se.fastq	decon
32334	4882434	W2_D1_qc_decon_pe.1.fastq	decon
32334	4882434	W2_D1_qc_decon_pe.2.fastq	decon
2795	422045	W2_D1_qc_decon_se.fastq	decon
1487596	224626996	W30_D1_qc_decon_pe.1.fastq	decon
1487596	224626996	W30_D1_qc_decon_pe.2.fastq	decon
124235	18759485	W30_D1_qc_decon_se.fastq	decon
1707117	257774667	W30_D5_qc_decon_pe.1.fastq	decon
1707117	257774667	W30_D5_qc_decon_pe.2.fastq	decon
110530	16690030	W30_D5_qc_decon_se.fastq	decon
2851302	430546602	W31_D1_qc_decon_pe.1.fastq	decon
2851302	430546602	W31_D1_qc_decon_pe.2.fastq	decon
312696	47217096	W31_D1_qc_decon_se.fastq	decon
1843473	278364423	W31_D5_qc_decon_pe.1.fastq	decon
1843473	278364423	W31_D5_qc_decon_pe.2.fastq	decon
173463	26192913	W31_D5_qc_decon_se.fastq	decon
2715732	410075532	W32_D1_qc_decon_pe.1.fastq	decon
2715732	410075532	W32_D1_qc_decon_pe.2.fastq	decon
301309	45497659	W32_D1_qc_decon_se.fastq	decon
1953654	295001754	W32_D5_qc_decon_pe.1.fastq	decon
1953654	295001754	W32_D5_qc_decon_pe.2.fastq	decon
191743	28953193	W32_D5_qc_decon_se.fastq	decon
2543595	384082845	W33_D1_qc_decon_pe.1.fastq	decon
2543595	384082845	W33_D1_qc_decon_pe.2.fastq	decon
263735	39823985	W33_D1_qc_decon_se.fastq	decon
1477245	223063995	W33_D5_qc_decon_pe.1.fastq	decon
1477245	223063995	W33_D5_qc_decon_pe.2.fastq	decon
131810	19903310	W33_D5_qc_decon_se.fastq	decon
1789856	270268256	W34_D1_qc_decon_pe.1.fastq	decon
1789856	270268256	W34_D1_qc_decon_pe.2.fastq	decon
195748	29557948	W34_D1_qc_decon_se.fastq	decon
1726277	260667827	W34_D5_qc_decon_pe.1.fastq	decon
1726277	260667827	W34_D5_qc_decon_pe.2.fastq	decon
165859	25044709	W34_D5_qc_decon_se.fastq	decon
2875066	434134966	W35_D1_qc_decon_pe.1.fastq	decon
2875066	434134966	W35_D1_qc_decon_pe.2.fastq	decon
330179	49857029	W35_D1_qc_decon_se.fastq	decon
1977470	298597970	W35_D5_qc_decon_pe.1.fastq	decon
1977470	298597970	W35_D5_qc_decon_pe.2.fastq	decon
182444	27549044	W35_D5_qc_decon_se.fastq	decon
2906808	438928008	W36_D1_qc_decon_pe.1.fastq	decon
2906808	438928008	W36_D1_qc_decon_pe.2.fastq	decon
303510	45830010	W36_D1_qc_decon_se.fastq	decon
1852849	279780199	W36_D5_qc_decon_pe.1.fastq	decon
1852849	279780199	W36_D5_qc_decon_pe.2.fastq	decon
169002	25519302	W36_D5_qc_decon_se.fastq	decon
3893871	587974521	W37_D1_qc_decon_pe.1.fastq	decon
3893871	587974521	W37_D1_qc_decon_pe.2.fastq	decon
392349	59244699	W37_D1_qc_decon_se.fastq	decon
1741185	262918935	W37_D5_qc_decon_pe.1.fastq	decon
1741185	262918935	W37_D5_qc_decon_pe.2.fastq	decon
154892	23388692	W37_D5_qc_decon_se.fastq	decon
3158091	476871741	W38_D1_qc_decon_pe.1.fastq	decon
3158091	476871741	W38_D1_qc_decon_pe.2.fastq	decon
295508	44621708	W38_D1_qc_decon_se.fastq	decon
1812594	273701694	W38_D5_qc_decon_pe.1.fastq	decon
1812594	273701694	W38_D5_qc_decon_pe.2.fastq	decon
132647	20029697	W38_D5_qc_decon_se.fastq	decon
3195389	482503739	W39_D1_qc_decon_pe.1.fastq	decon
3195389	482503739	W39_D1_qc_decon_pe.2.fastq	decon
323699	48878549	W39_D1_qc_decon_se.fastq	decon
1861844	281138444	W39_D5_qc_decon_pe.1.fastq	decon
1861844	281138444	W39_D5_qc_decon_pe.2.fastq	decon
155803	23526253	W39_D5_qc_decon_se.fastq	decon
256451	38724101	W3_D1_qc_decon_pe.1.fastq	decon
256451	38724101	W3_D1_qc_decon_pe.2.fastq	decon
20102	3035402	W3_D1_qc_decon_se.fastq	decon
2620948	395763148	W40_D1_qc_decon_pe.1.fastq	decon
2620948	395763148	W40_D1_qc_decon_pe.2.fastq	decon
264731	39974381	W40_D1_qc_decon_se.fastq	decon
1635863	247015313	W40_D5_qc_decon_pe.1.fastq	decon
1635863	247015313	W40_D5_qc_decon_pe.2.fastq	decon
136976	20683376	W40_D5_qc_decon_se.fastq	decon
4075188	615353388	W41_D1_qc_decon_pe.1.fastq	decon
4075188	615353388	W41_D1_qc_decon_pe.2.fastq	decon
399174	60275274	W41_D1_qc_decon_se.fastq	decon
903444	136420044	W41_D5_qc_decon_pe.1.fastq	decon
903444	136420044	W41_D5_qc_decon_pe.2.fastq	decon
61406	9272306	W41_D5_qc_decon_se.fastq	decon
59602	8999902	W42_D1_qc_decon_pe.1.fastq	decon
59602	8999902	W42_D1_qc_decon_pe.2.fastq	decon
5917	893467	W42_D1_qc_decon_se.fastq	decon
1506094	227420194	W42_D5_qc_decon_pe.1.fastq	decon
1506094	227420194	W42_D5_qc_decon_pe.2.fastq	decon
118685	17921435	W42_D5_qc_decon_se.fastq	decon
19603	2960053	W43_D1_qc_decon_pe.1.fastq	decon
19603	2960053	W43_D1_qc_decon_pe.2.fastq	decon
2471	373121	W43_D1_qc_decon_se.fastq	decon
1221215	184403465	W44_D1_qc_decon_pe.1.fastq	decon
1221215	184403465	W44_D1_qc_decon_pe.2.fastq	decon
102519	15480369	W44_D1_qc_decon_se.fastq	decon
